,Date,User,Tweet
100,2019-05-17 11:26:28+00:00,Ragstargupta3,"So @MamataOfficial aur unke thulle aao aur arrest karlo mujhe... par yaad rakhna #Modi naam ka suraksha kawach mujhe bacha lega. Aur phir tumko voh chodega nahi.
#DeshKaGauravModi #DeshKiShaanModi #LokSabhaElections2019 @Payal_Rohatgi @theskindoctor13 @narendramodi https://t.co/2cdWKZFaMO"
101,2019-05-17 11:25:27+00:00,news24tvchannel,"IPL, Ramzan, Elections can go hand-in-hand if Govt is strong: Modi

#PMModi #AmitShah #RahulGandhi @RahulGandhi #LokSabhaElections2019 @narendramodi @AmitShah @BJP4India 

https://t.co/fvZAIfVXRi https://t.co/NAS8ycczdO"
102,2019-05-17 11:20:03+00:00,Tavysingh,"Rahul Gandhi says no matter what I will never talk about Prime Minister’s parents (even if they’ve done wrong). Thats not me. 

@RahulGandhi @narendramodi 
#LokSabhaElections2019"
103,2019-05-17 11:15:15+00:00,Sachingoyalbjp,"शाह ने कहा- यह पहला ऐसा चुनाव था, जिसमें विपक्ष भ्रष्टाचार और महंगाई को मुद्दा नहीं बना सका #Modi #amitshah @narendramodi @AmitShah #LokSabhaElections2019 @BJP4India #BJP #LokSabhaEelctions2019l"
104,2019-05-17 11:14:20+00:00,news24tvchannel,"#WATCH LIVE....PM Modi's 1st press conference in 5 years 

#PMModi #AmitShah #LokSabhaElections2019 @narendramodi @AmitShah @BJP4India   
 https://t.co/VsV77LJXG6"
105,2019-05-17 11:09:21+00:00,news24tvchannel,"World has recognised India as a power under Modi: Shah

#PMModi #AmitShah #LokSabhaElections2019 @narendramodi @AmitShah @BJP4India 

https://t.co/F3tR1ndW38 https://t.co/PZNg4ECsDV"
106,2019-05-17 11:08:04+00:00,DainikBhaskar,"शाह ने कहा- यह पहला ऐसा चुनाव था, जिसमें विपक्ष भ्रष्टाचार और महंगाई को मुद्दा नहीं बना सका #Modi #amitshah @narendramodi @AmitShah #LokSabhaElections2019 @BJP4India #BJP #LokSabhaEelctions2019"
107,2019-05-17 11:06:21+00:00,initingulati,"For the first time in five years, PM @narendramodi is having a #PressConference
... and the weather changes in #Delhi 
#NarendraModi #Modi #LokSabhaElections2019 #Elections2019 https://t.co/ptthwoBMkv"
108,2019-05-17 11:05:50+00:00,news24tvchannel,"Modi Govt launched one new scheme every 15 days: Shah

#PMModi #AmitShah #LokSabhaElections2019 @narendramodi @AmitShah @BJP4India 

https://t.co/F3tR1ndW38 https://t.co/QpwzKlRKKE"
109,2019-05-17 11:05:41+00:00,DainikBhaskar,"मोदी-शाह की पहली संयुक्त प्रेस कॉन्फ्रेंस:'5 साल में 133 योजनायें लेकर आये, हर 15 दिन में एक योजना शुरू की' -अमित शाह 
#Modi #amitshah @narendramodi @AmitShah #LokSabhaElections2019 @BJP4India #BJP #LokSabhaEelctions2019"
110,2019-05-17 11:05:37+00:00,news24tvchannel,"Modi Govt ensured fruits of development reached lowest section of society through various schemes: Shah

#PMModi #AmitShah #LokSabhaElections2019 @narendramodi @AmitShah @BJP4India 

https://t.co/F3tR1ndW38 https://t.co/MKB9VVEMaq"
111,2019-05-17 11:04:52+00:00,INCRamLalThakur,"The idea that Narendra Modi is a crusader against corruption has been destroyed: Congress President @RahulGandhi 

#RahulBadlegaIndia #Elections2019 #IndiaElections2019 #LokSabhaElections2019 #VoteForCongress https://t.co/Y0oZkx74Pl"
112,2019-05-17 11:03:19+00:00,DainikBhaskar,"शाह ने कहा- मोदी सरकार को फिर से लाने के लिए जनता का परिश्रम सबसे आगे रहा है
 #BJPPresconference #Modi #amitshah @narendramodi @AmitShah #LokSabhaElections2019 @BJP4India"
113,2019-05-17 11:02:56+00:00,DainikBhaskar,"मोदी-शाह की पहली संयुक्त प्रेस कॉन्फ्रेंस: शाह ने कहा- इस चुनाव में जनता हमसे आगे रही
 #BJPPresconference #Modi #amitshah @narendramodi @AmitShah #LokSabhaElections2019 @BJP4India"
114,2019-05-17 11:01:46+00:00,1stIndiaNews,LIVE:  PM Modi and Amit Shah Address Press Conference |   देश के सवालों पर प्रधानमंत्री मोदी के जवाब  #LokSabhaElections2019 @AmitShah @narendramodi @BJP4India https://t.co/wijvAoFsoK
115,2019-05-17 11:01:00+00:00,databaaz,"""Ladega to Ajay Rai hee !"" that's the slogan of one time BJP MLA and now @INCIndia candidate Ajay Rai @kashikirai who is taking on PM @narendramodi in Varanasi. Meanwhile Modi supporters counter ""Jeetega toh Modi hee!"" #LokSabhaElections2019 #GetInked https://t.co/y2sTvqKO31"
116,2019-05-17 11:00:19+00:00,DainikBhaskar,"भाजपा की प्रेस कॉन्फ्रेंस लाइव : 5 साल में पहली बार प्रेस कॉन्फ्रेंस में पीएम मोदी 
 #BJPPresconference #Modi #amitshah @narendramodi @AmitShah #LokSabhaElections2019 @BJP4India"
117,2019-05-17 10:55:09+00:00,DainikBhaskar,"भाजपा अध्यक्ष अमित शाह थोड़ी देर में प्रेस कॉन्फ्रेंस करने वाले हैं.लोकसभा के आखिरी चरण के लिए आज चुनाव प्रचार थम जाएगा.इस चरण में 8 राज्यों की 59 सीटों पर मतदान
 #BJPPresconference #Modi #amitshah @narendramodi @AmitShah #LokSabhaElections2019 @BJP4India"
118,2019-05-17 10:44:45+00:00,latestly,"'Narendra Modi Locked Up Entire Cabinet Before Announcing Demonetisation Policy', Alleges Rahul Gandhi #NarendraModi #Demonetisation #RahulGandhi @narendramodi @RahulGandhi #LokSabhaElections2019 
https://t.co/yu5m6ZroBe"
119,2019-05-17 10:41:37+00:00,GSatusingh,"Priyanka Gandhi Vadra calls a specially-abled man, Babloo Sharma on stage and sits beside him during a public meeting in Kushinagar. @RahulGandhi @priyankagandhi @SinghRPN 
आज का खुबसूरत फोटो,
यह कांग्रेस पार्टी की सोच है,
सबका साथ सबका विकास
#LokSabhaElections2019 #AbHogaNyay https://t.co/808B96kBCg"
120,2019-05-17 10:32:47+00:00,RosMathieson,"""The world’s biggest democracy could fall prey to nativist furies far more destructive than anything yet seen in Donald #Trump’s U.S. or Brexitin Britain"" https://t.co/bx0qXg1OL4 @bpolitics @NisidHajari #LokSabhaElections2019 #LokSabha #modi @PMOIndia @narendramodi #India"
121,2019-05-17 10:31:26+00:00,SagarneelSinha,"This is not a waveless election. There are two waves: pro-Modi &amp; anti-Modi. But pro-Modi wave appears to be more stronger due to opposition's failure plus @narendramodi 's campaign strategy. My #Opinion piece in @IndiaPressAgen1
#LokSabhaElections2019
https://t.co/kqSprGoW9i"
122,2019-05-17 10:13:48+00:00,latestly,"Priyanka Gandhi Fires Fresh Salvo at Narendra Modi, Says ‘PM Modi Better Actor Than Amitabh Bachchan’
https://t.co/HPWKBAfSZH
@priyankagandhi @narendramodi @INCIndia @BJP4India #LokSabhaElections2019"
123,2019-05-17 10:12:24+00:00,CNBCTV18News,"PM @narendramodi said Pragya Singh Thakur’s remark on Nathuram Godse was extremely disturbing. “I personally cannot forgive her for these remarks,” said Modi #Elections2019 

Follow our #Live blog for all the latest on #LokSabhaElections2019 
https://t.co/x3M75WNFmn"
124,2019-05-17 10:09:51+00:00,NewsWorldIN,"#BREAKING 
#LokSabhaElections2019 #BJP 
@SharmaKhemchand @SureshNakhua @narendramodi @smritiirani @rajnathsingh 
‘Ab ki baar 300 paar,’ says PM Modi in Madhya Pradesh as he attacks state’s Congress-led govt https://t.co/3UlBm14MH2"
125,2019-05-17 10:09:26+00:00,NewsHtn,"Modi locked up ministers during #demonetisation, SPG personnel told me: @RahulGandhi | https://t.co/fz8wyfF6Cm
#HimachalPradesh 
#LokSabhaElections2019 https://t.co/txUeCBUz52"
126,2019-05-17 10:00:00+00:00,timesofindia,"Ab ki baar 300 paar, phir ek baar Modi sarkar: @narendramodi in MP https://t.co/kG7OPCRI1C

#ElectionsWithTimes
#LokSabhaElections2019 https://t.co/CMQm011vCW"
127,2019-05-17 09:55:11+00:00,nawabmalikncp,"Lutyen exit polls will not decide who the Prime Minister of India will be; on May 23rd the people of India will decide. Modi's divisive ideology will not take any more shape and form in this country.
#LokSabhaElections2019 #ExitPolls 
@narendramodi @BJP4India
@NCPspeaks @republic https://t.co/YekmMduix8"
128,2019-05-17 09:43:13+00:00,DeeptiSachdeva_,"BIG #BREAKING 

PM @narendramodi says 'WON'T FORGIVE #sadhvipragyathakur'

'She has insulted Mahatma Gandhi'

STRONGEST msg by PM 

Could #BJP be gearing up to act against #PragyaSinghThakur?

#Godse #SadhviGlorifiesGodse #SadhviBacksGodse #ModiOnBharat #LokSabhaElections2019 https://t.co/MTtIJ0nQAf"
129,2019-05-17 09:29:13+00:00,uniindianews,"I shall combat water woes: Modi
@narendramodi
#Khargone
@BJP4India
@BJP4MP
@PMOIndia
#LokSabhaElections2019

https://t.co/Q02P0iJsEf https://t.co/hgFr2ycIVB"
130,2019-05-17 09:28:57+00:00,bistsanjay1961,"I shall combat water woes: Modi
@narendramodi
#Khargone
@BJP4India
@BJP4MP
@PMOIndia
#LokSabhaElections2019

https://t.co/Z8WTA1glXK https://t.co/ykEkq4KeAh"
131,2019-05-17 09:04:08+00:00,GSatusingh,"क्या आपको पता है...??? 
मोदी जी जब आडवाणी की रेलियो में दरी ठीक करते थे
तब इंदिराजी ने अंतरिक्ष में बेठे राकेश शर्मा से लाइव बात की थी..!!
@RahulGandhi @SachinPilot @Indira___Gandhi @priyankagandhi @_SoniaGandhi @RGWayanadOffice @AditiSinghINC #LokSabhaElections2019 #AbHogaNyay https://t.co/lMXDML4em9"
132,2019-05-17 09:02:11+00:00,Mohit_journo,प्रज्ञा ठाकुर का बयान घृणा के लायक है - प्रधानमंत्री मोदी न्यूज़24 पर इंटरव्यू के दौरान ! #मोदी #ModiOnNews24 #PragyaSinghThakur #PRAGYA #LokSabhaElections2019 #NathuramGodse #Gandhi @news24tvchannel @narendramodi @BJP4India @BJP4MP @AmitShah @amit_jurno
133,2019-05-17 08:48:53+00:00,DipantoS,"#celebrating 5yrs of @narendramodi #Govt. In 2014, #Modi ji came to power with majority, With the goal to growth &amp; #development. Powering #India towards #NewIndia.
#ApnaModiAayega in
#LokSabhaElections2019 . And the #journey continues.
#भारत_माता_की_जय 

#JaiHind 🇮🇳"
134,2019-05-17 08:46:33+00:00,srkfan_sai,"I think its crystal clear that @narendramodi has done nothing in last 5 years and cannot ask for vote on their governance. Else, they would have not dragged Rajiv Gandhi, Nehru, Godse, Vidyasagar, Bofors and 1984 into their propagandas in this election. 
#LokSabhaElections2019"
135,2019-05-17 08:14:50+00:00,MT_Updates,"Five years of Modi: How political equations have changed

Read More : https://t.co/XIwNYyTnuF

@BJP4India #BJP @narendramodi #Politics #NarendraModi #LokSabhaElections2019 #NDA  #vote #WestBengal #Odisha #MaharashtraToday https://t.co/EbEvdxrAaD"
136,2019-05-17 08:13:47+00:00,abhinav_barve,#Khargone  #LokSabhaElections2019 #Elections2019 Narendra Modi last campaign . Superhit. @narendramodi @BJPLive @AmitShah https://t.co/EEc1KmERba
137,2019-05-17 08:12:57+00:00,amit_aashi,"Naa Godse wapas aayega, Naa Gandhi.

#AayegaTohModiHi @narendramodi #LokSabhaElections2019"
138,2019-05-17 08:08:29+00:00,CNNnews18,"#NewsAlert -- PM @narendramodi the world's greatest actor. He is a better actor than Amitabh Bachchan (@SrBachchan): Priyanka Gandhi Vadra (@priyankagandhi) 

#ElectionsWithNews18 #LokSabhaElections2019 https://t.co/THcEMFjnM7"
139,2019-05-17 08:07:30+00:00,sandipkale82,"modilai has become famous allegation by rahul gandhi @narendramodi @PMOIndia @narendramodi_in @RahulGandhi @BJPLive @INCIndia 
 #FridayThoughts #LokSabhaElections2019 #ElectionResults2019 #FridayFeeling #FridayMotivation #FridaysForFurture 

https://t.co/ScjzoMRudp"
140,2019-05-17 08:07:26+00:00,YINBuzzz,"modilai has become famous allegation by rahul gandhi @narendramodi @PMOIndia @narendramodi_in @RahulGandhi @BJPLive @INCIndia 
 #FridayThoughts #LokSabhaElections2019 #ElectionResults2019 #FridayFeeling #FridayMotivation #FridaysForFurture 

https://t.co/3FOhv4XmcA"
141,2019-05-17 07:40:17+00:00,abhinav_barve,"Last Election campaign of honorable PM was electrifying and shows that #BJP #NDA #Modi is getting clear mandate. 
Great to see PM for first time in
@BJPLive @narendramodi
#khargone #Elections2019 #LokSabhaElections2019 
@AmitShah 
#ModiOnceMore #ModiHaiToMumkinHai https://t.co/Hux0H0E4Qd"
142,2019-05-17 07:27:03+00:00,rajnishtyagiji,"Mamata believes in Pakistan's PM but not in the Indian one: Modi
@narendramodi 
#LokSabhaElections2019 
#ApnaModiAayega https://t.co/6XC7QqYmhk"
143,2019-05-17 07:14:28+00:00,YouPolitical4,"PM @narendramodi Chowkidaar 130 Crore Indians with NDA. #DeshKaGauravModi

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar 130 Crore India with NDA. PM Modi Our Govt Working against Corruption and Terrorism but few people working for Corruption and Pakistan. https://t.co/IuDb5CUNCa"
144,2019-05-17 07:11:16+00:00,thisisajain99,Fir abki bar Modi serkaar 🙏🏻💕 @narendramodi  @AmitShah  #LokSabhaElections2019  #JaiHind
145,2019-05-17 07:07:02+00:00,CNNnews18,"#LIVE – The entire country from Kashmir to Kanyakumari, from Kutch to Kamrup all are saying – ‘Fir Aek Baar Modi Sarkaar’ and ‘Abki Baar 300 Paar’: Prime Minister @narendramodi addresses rally in Khargone, Madhya Pradesh. | #ElectionsWithNews18 #LokSabhaElections2019 https://t.co/iPD8Dy27iM"
146,2019-05-17 06:51:24+00:00,seemapkesari,Exclusive interview of PM Narendra Modi #NarendraModi #LokSabhaElections2019 @BJP4India @narendramodi @PMOIndia @narendramodi_in https://t.co/JNKKYRw8ie
147,2019-05-17 06:44:29+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from the Congress. #DeshKaGauravModi

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure Indi from Congress. Congress Spread Corruption from 70 years. Our Govt Shut Down the market of Corruption Spread by Congress. https://t.co/aK5X9ysJyz"
148,2019-05-17 06:37:53+00:00,ShaktiShekhar,"Results of these candidates will be announced on May 23.
@narendramodi
@AmitShah
@myogiadityanath
@smritiirani
Sonia Gandhi
@RahulGandhi
@Mayawati &amp;
@yadavakhilesh among many others. 😉😆😂
#LokSabhaElections2019 https://t.co/NaiSTzBr4V"
149,2019-05-17 06:14:38+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Our Govt Making New India. #DeshKaGauravModi

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar Our Govt Making New India. PM Modi Our Govt making New India with new Ideas and Technology. Our Govt focusing on better Infrastructure for future. https://t.co/UsR1mR74kV"
150,2019-05-17 05:40:02+00:00,YouPolitical4,"PM @narendramodi Chowkidaar Secure India from Terrorism. #DeshKaGauravModi

#LokSabhaElections2019 #BJP .

PM Narendra Modi Chowkidar secure India from Terrorism. PM Modi Pakistan Spread Terrorism from many years killing innocent people. We taking strong action against Terrorism. https://t.co/PAhBNJEFkE"
151,2019-05-17 05:32:52+00:00,KarthikThiru126,"Why all oppositn are against PM @narendramodi 

50 years of all oppositn promises were delivered by PM Modi in just 5 years

#LokSabhaElections2019 
@AmitShah @BJP4India @blsanthosh @CTRavi_BJP @BJP4TamilNadu"
152,2019-05-17 04:49:27+00:00,ksatidass,"If assassining @Mahatma150 #Gandhi was an act of ""Patriotism"" and defeating @narendramodi is ""anti-nationalism"" then, I prefer to chose the latter one. मोदी भगाओ अभियान जारी रहे। #LokSabhaElections2019 https://t.co/9xDFMAfWHS"
153,2019-05-17 03:40:25+00:00,skcfnf,"#LokSabhaElections2019
Nathuram Godse has no personal enemity with M K Gandhi, later was asking give more to Pak at the cost of India @narendramodi @amitshaw @IndiaToday @TimesNow @EconomicTimes @BJP4India @the_hindu https://t.co/iQ9pt5Fyq9"
154,2019-05-17 03:32:00+00:00,databaaz,"In the final phase of #LokSabhaElections2019, @INCIndia candidate Ajay Rai will face off against PM @narendramodi. Its PM Modi's 2nd Lok Sabha election from Varanasi while its Ajay Rai's 3rd election. In 2009, Rai contested from here on an SP ticket. #LokSabhaElections2019 https://t.co/jIU2lMzo57"
155,2019-05-17 03:19:06+00:00,mayur_thakor98,"#🇮🇳#MODI#PM
@narendramodi @BJP4India #ApnaModiAayega #LokSabhaElections2019 https://t.co/mZDr5XBbw1"
156,2019-05-17 01:55:10+00:00,pujaawasthi,"Will Rahul Gandhi lose Amethi to spunky Smriti Irani? https://t.co/t2z5ZlRNzx
@RahulGandhi @smritiirani @INCIndia @BJP4India @priyankagandhi
#GeneralElections2019 #LokSabhaElections2019 #Amethi"
157,2019-05-16 23:55:10+00:00,eparitosh,"Another Rahul lie busted..
After @RahulGandhi tweet, #Oxford Dictionaries says #Modilie word doesn’t exist

https://t.co/iMVYPs1L9d

#LokSabhaElections2019
#Phase7"
158,2019-05-16 20:06:17+00:00,srkfan_sai,"I think @narendramodi and @BJP4India have done nothing and cannot ask for vote on their governance in last 5 years. If they could, they would have not dragged Rajiv Gandhi, Nehru, Godse, Vidyasagar, Bofors and 1984 into their propagandas in this election. 
#LokSabhaElections2019"
159,2019-05-16 19:01:22+00:00,Afzal65115350,"आतंकवादी को टिकट देकर कहता है मैं आतंकवाद से लड़ रहा हूं 
सैनिक का टिकट काटकर बोलता है मैं सैनिकों का सम्मान कर रहा हूं😅😅
#Modi_Failed 
#ModiLies 
#LokSabhaElections2019 
✍ #EramSyed_
@narendramodi"
